file_name,image_id,direction,diagonal_type,angle_deg,elongation_ratio,fragment_agreement,num_annotations,source,note
CRACK500_20160222_115847_1281_361_jpg.rf.EHhkyttc7YXxDWpWMNEX.jpg,376,Vertical,,96.77,40.052,1.0,2,pca,
CRACK500_20160222_115224_641_721_jpg.rf.CTXTr89VHHnTWmSC2Twl.jpg,377,Diagonal,/,113.27,28.242,0.683,2,pca,
CRACK500_20160316_144105_1921_1_jpg.rf.jJmJ6caD68vUc1rlbnxA.jpg,378,Diagonal,/,113.27,73.92,1.0,1,pca,
DeepCrack_IMG33-1_jpg.rf.EGtx4GJDXwiC9JrZEHZv.jpg,379,Horizontal,,173.08,34.307,1.0,1,pca,
DeepCrack_IMG14-3_jpg.rf.jiRxDlWg8H5xQExDubEB.jpg,380,Vertical,,85.28,56.678,1.0,1,pca,
CRACK500_20160316_144230_1921_361_jpg.rf.EC8iD4TrLOMnFt3JW5GD.jpg,381,Horizontal,,171.01,14.286,1.0,1,pca,
CRACK500_20160222_163930_1921_1081_jpg.rf.jmdwx8VHgzozy4L7NFUo.jpg,382,Diagonal,\,64.33,244.615,1.0,1,pca,
CRACK500_20160222_115219_1921_1081_jpg.rf.jo7nmV6iw3eM6j4q1FDp.jpg,383,Diagonal,\,22.67,20.085,1.0,1,pca,
CFD_102_jpg.rf.jrZcTpyLjtjzaeIxf4mv.jpg,384,Mixed,,141.74,1.602,0.187,8,pca,
CRACK500_20160328_152308_1_361_jpg.rf.kQnKXZLIn23Qqb7Jpo2C.jpg,385,Diagonal,/,149.98,5.319,1.0,1,pca,
CRACK500_20160222_115805_641_1_jpg.rf.k8gKiRO8pblowSEysPon.jpg,386,Vertical,,85.93,127.476,1.0,1,pca,
CRACK500_20160222_163930_1281_361_jpg.rf.kpXgcQQStg57au4t5wKV.jpg,387,Horizontal,,4.05,92.745,0.999,2,pca,
DeepCrack_11296-23_jpg.rf.R6wUYgEj1J5edA7Md9FF.jpg,388,Diagonal,\,23.66,3.904,1.0,1,pca,
DeepCrack_11116-4_jpg.rf.RAMs9Ia5oXPUTSxT9PwP.jpg,389,Mixed,,66.91,1.606,0.862,2,pca,
CRACK500_20160222_165218_641_721_jpg.rf.RAlbl8Jrf3mXEB8YGlQf.jpg,390,Diagonal,/,,,,0,manual,no COCO annotation present for this image; hand-labeled by visual inspection (thin crack running bottom-left to top-right)
CRACK500_20160222_081111_1921_721_jpg.rf.ktNkuhNq2xz0JhMwp5Bw.jpg,391,Horizontal,,6.88,6.992,1.0,1,pca,
CRACK500_20160321_183951_1_361_jpg.rf.jmki6yjRHDGhVWZW0cB4.jpg,392,Horizontal,,174.88,5.872,1.0,1,pca,
cracktree200_6204_jpg.rf.jPvHcmkpADLfezQ39sf5.jpg,393,Mixed,,84.26,1.671,0.983,2,pca,
CRACK500_20160222_165218_1921_1081_jpg.rf.l4bgykHiTcdmJSK8Fu5P.jpg,394,Diagonal,\,48.94,10.654,0.609,2,pca,
DeepCrack_11153_jpg.rf.jMNXtUagnK6pAxy5etDQ.jpg,395,Diagonal,\,37.38,2.299,1.0,1,pca,
CFD_091_jpg.rf.lEpd8KFnbkrpiI2SrOxd.jpg,396,Mixed,,14.79,4.335,0.418,6,pca,
DeepCrack_11155_jpg.rf.jQtTeO3y5Bgn3nm4rQbM.jpg,397,Horizontal,,8.88,95.049,1.0,1,pca,
CRACK500_20160402_151054_1_721_jpg.rf.lR7n5LRUGb0penBL9C0I.jpg,398,Vertical,,86.96,7.691,0.984,2,pca,
CRACK500_20160407_163130_1921_721_jpg.rf.lYxgWppcfHsc4d8d73Yk.jpg,399,Horizontal,,14.18,14.918,1.0,1,pca,
CRACK500_20160222_115519_641_1081_jpg.rf.ldhfXll97igH2Oo5HYt3.jpg,400,Vertical,,91.56,324.572,1.0,1,pca,
CFD_096_jpg.rf.ldvUyfM5hz4lbS10SbkX.jpg,401,Horizontal,,176.54,11.754,0.985,4,pca,
CRACK500_20160222_081908_1_721_jpg.rf.R3twAh5fegdKZxuP4x8N.jpg,402,Mixed,,23.35,1.461,0.882,6,pca,
GAPS384_train_0765_541_641_jpg.rf.Remqlh34JHcb70GJbEjo.jpg,403,Vertical,,91.08,23.351,1.0,1,pca,
CRACK500_20160326_142354_641_361_jpg.rf.lO3bf6fq7PemCpGEZenR.jpg,404,Diagonal,/,137.35,6.733,1.0,1,pca,
CRACK500_20160222_115837_1281_1081_jpg.rf.Rfriq6f8h8B2JHUNGEXz.jpg,405,Vertical,,85.75,458.231,1.0,1,pca,
CRACK500_20160222_080850_641_721_jpg.rf.RJYubNW2CPWTxJzNc06V.jpg,406,Mixed,,33.84,8.01,0.144,2,pca,
CRACK500_20160328_153556_1281_1_jpg.rf.RjWT5TzM8zoehP1Hh0VM.jpg,407,Vertical,,94.13,38.384,1.0,1,pca,
CFD_116_jpg.rf.S5AJ0Esf6jitWoWlMu6g.jpg,408,Horizontal,,174.89,55.126,1.0,1,pca,
CRACK500_20160222_114759_641_721_jpg.rf.S8OPWRcavlpc4h8kCSuh.jpg,409,Vertical,,89.33,2.381,0.597,11,pca,
CRACK500_20160222_165715_1921_361_jpg.rf.S53oXENuHhPZDfFMJOxN.jpg,410,Diagonal,/,145.05,17.442,0.664,2,pca,
CFD_048_jpg.rf.SYuJzzT6tNxF5NRl6zBn.jpg,411,Horizontal,,176.24,43.223,1.0,1,pca,
CFD_043_jpg.rf.Sq1OIxYCoayKtuFBB5sH.jpg,412,Horizontal,,6.83,52.295,1.0,1,pca,
CRACK500_20160222_165909_1_1_jpg.rf.Sk3tC92hkVimD47JFmJR.jpg,413,Diagonal,\,64.44,538.629,1.0,1,pca,
CRACK500_20160306_103632_641_721_jpg.rf.Shzj9I9Z1Y0c680rrb3t.jpg,414,Vertical,,85.6,23.093,1.0,1,pca,
CRACK500_20160405_171723_1281_721_jpg.rf.SwJB3tSzY6yXF5y0Z7O7.jpg,415,Mixed,,142.54,1.774,1.0,1,pca,
CRACK500_20160306_104456_1921_721_jpg.rf.C91oxPj1pHRdM0WgtPcV.jpg,416,Horizontal,,167.17,18.816,1.0,1,pca,
Rissbilder_for_Florian_9S6A2786_19_1818_3268_2526_jpg.rf.C2VflNwLRJ2iBY1f3AHy.jpg,417,Horizontal,,2.8,3.729,0.865,2,pca,
CRACK500_20160222_081031_1281_361_jpg.rf.CIEZIaXvLQ84kAgKzGRe.jpg,418,Horizontal,,179.15,36.452,1.0,1,pca,
CRACK500_20160222_164021_1281_1_jpg.rf.HVBx7vDU34altIpWgfuU.jpg,419,Vertical,,78.92,45.358,1.0,1,pca,
CFD_088_jpg.rf.HF6QFnAyuPVte8WeGoPC.jpg,420,Horizontal,,4.68,12.387,0.601,2,pca,
CFD_098_jpg.rf.HCiCKAAmNpZLhNje1x0j.jpg,421,Horizontal,,0.98,87.207,1.0,1,pca,
GAPS384_train_1165_541_641_jpg.rf.IDrW42XWrYGvWG9fyKPy.jpg,422,Vertical,,88.7,306.569,1.0,1,pca,
CFD_066_jpg.rf.HZVzGkqk4PYBFJCbW0XH.jpg,423,Horizontal,,15.08,12.055,0.809,2,pca,
CRACK500_20160328_153732_1281_721_jpg.rf.HuljnKcfXQyYYfYGMAmG.jpg,424,Horizontal,,2.81,16.199,1.0,1,pca,
CRACK500_20160222_115833_1281_721_jpg.rf.Ieyg7CKARnMjzP4DLppQ.jpg,425,Diagonal,\,60.42,204.638,0.994,2,pca,
CFD_113_jpg.rf.IV3q2qYUjcoVYo8LNErG.jpg,426,Horizontal,,6.33,43.486,0.814,2,pca,
CFD_106_jpg.rf.Ixsiajl4T0WjQ8gigL3f.jpg,427,Horizontal,,12.92,7.861,0.949,2,pca,
CRACK500_20160222_115305_1921_361_jpg.rf.IMh61V6d7fFCbOloq4fA.jpg,428,Horizontal,,18.79,78.526,1.0,1,pca,
CRACK500_20160222_164822_1281_361_jpg.rf.HtrtgMwiaA7EYpcYpajy.jpg,429,Vertical,,87.08,80.859,0.997,2,pca,
CRACK500_20160328_151506_641_721_jpg.rf.J4mVnh2xMxM98qMlO2qw.jpg,430,Horizontal,,11.03,8.642,1.0,1,pca,
Rissbilder_for_Florian_9S6A2789_79_2844_3130_2630_jpg.rf.IzWyE238Lzi4lHvaOVZU.jpg,431,Mixed,,76.01,1.211,1.0,1,pca,
CRACK500_20160222_082414_641_361_jpg.rf.CIaecPmtqfSEwFrxi5YU.jpg,432,Horizontal,,11.74,16.818,0.961,3,pca,
CRACK500_20160328_154325_1921_721_jpg.rf.IzgKtbECtOsnAWx7WFkr.jpg,433,Vertical,,92.17,26.069,1.0,1,pca,
CFD_111_jpg.rf.JSKHb7LjjdQSwGZzm5ui.jpg,434,Horizontal,,2.66,4.961,0.673,2,pca,
CRACK500_20160328_154011_1921_721_jpg.rf.Iv1co13nExRUjE6elv5S.jpg,435,Diagonal,\,40.25,14.758,1.0,1,pca,
CRACK500_20160222_115833_641_1_jpg.rf.JEllZNHugxrE8vPNLMFt.jpg,436,Vertical,,69.99,39.86,0.995,2,pca,
CRACK500_20160405_171431_641_721_jpg.rf.3lftnwLa8gvIoXkdPiFP.jpg,437,Vertical,,112.43,6.89,1.0,1,pca,
CRACK500_20160402_150314_1_721_jpg.rf.1d3UxT4J7mPFjcAZz4SB.jpg,438,Diagonal,\,28.32,8.802,1.0,1,pca,
CRACK500_20160222_115738_1281_361_jpg.rf.1BYSw8px1Ubfk2W4swtd.jpg,439,Vertical,,87.52,368.449,1.0,1,pca,
CRACK500_20160222_081102_641_361_jpg.rf.3rmfmpV3gCMYhubLa1Xg.jpg,440,Horizontal,,177.04,17.095,1.0,1,pca,
CRACK500_20160222_115833_1921_1081_jpg.rf.1Cfv5tuV93lO9SBDGDYC.jpg,441,Mixed,,97.02,1.149,0.992,4,pca,
GAPS384_train_0546_541_641_jpg.rf.45MJw8vjO6r2AWTo9Xla.jpg,442,Vertical,,88.5,23.551,1.0,1,pca,
CRACK500_20160222_165037_1_361_jpg.rf.3nM7azxj2V0CEu8G63kL.jpg,443,Horizontal,,1.63,7.061,0.701,2,pca,
CRACK500_20160328_153629_1_361_jpg.rf.44jAokwkEfjsHeKqsEU6.jpg,444,Horizontal,,11.13,6.607,1.0,1,pca,
CRACK500_20160222_114759_1921_721_jpg.rf.3lJupc1vkhh2bhNQiWU5.jpg,445,Mixed,,165.51,1.238,0.628,9,pca,
CRACK500_20160222_114806_1281_1081_jpg.rf.43tI1dn4lmzTv75BkZiN.jpg,446,Vertical,,87.32,2.14,0.973,5,pca,
CRACK500_20160222_081113_1921_721_jpg.rf.4A2k9cUFm3tdhreUy9hN.jpg,447,Diagonal,\,35.4,60.458,1.0,1,pca,
GAPS384_train_0454_541_1_jpg.rf.4F1lQsZWF3Lrxxen9rqM.jpg,448,Vertical,,87.31,12.003,1.0,1,pca,
CRACK500_20160222_163940_641_1_jpg.rf.4J6iNCVIV529dyEESO5C.jpg,449,Mixed,,128.71,1.196,0.968,5,pca,
CRACK500_20160222_082414_1281_361_jpg.rf.47QpRZwBOCTvv2i4PxKK.jpg,450,Diagonal,\,30.79,5.02,0.953,2,pca,
CRACK500_20160329_101503_1921_361_jpg.rf.3yaXkbjGx70R0TWaF6aJ.jpg,451,Diagonal,/,151.31,21.608,1.0,1,pca,
CFD_078_jpg.rf.56GbioQnHwOcg942m5dO.jpg,452,Mixed,,114.38,2.55,0.048,3,pca,
CRACK500_20160328_153536_1281_1081_jpg.rf.5RdvZeRGUm7iJS8Yrg3y.jpg,453,Vertical,,92.72,59.475,1.0,1,pca,
CRACK500_20160222_081111_1281_361_jpg.rf.67YyQ3qgFXX5ywtTHJ9r.jpg,454,Diagonal,\,24.37,94.758,1.0,1,pca,
CRACK500_20160222_114759_1_721_jpg.rf.67wtNxpsgDojujyinIoO.jpg,455,Horizontal,,2.15,8.366,1.0,1,pca,
CRACK500_20160328_153536_1_721_jpg.rf.5CF2jLaDHqFAcY32QEGK.jpg,456,Diagonal,\,42.98,4.203,1.0,1,pca,
CFD_099_jpg.rf.476AK6c61z1PamVqo4Ta.jpg,457,Horizontal,,10.96,68.016,0.993,2,pca,
CRACK500_20160222_165402_641_721_jpg.rf.1V7VzqD0iNHiYBF48TSv.jpg,458,Vertical,,93.61,90.79,1.0,1,pca,
CRACK500_20160222_163940_1281_721_jpg.rf.cwHPd2m23oHUL0EclyvU.jpg,459,Vertical,,77.32,106.616,1.0,1,pca,
CRACK500_20160222_114759_1281_721_jpg.rf.cesfRxiCQ4oxxYgUittY.jpg,460,Mixed,,124.24,1.413,0.307,6,pca,
CRACK500_20160222_115847_1281_1_jpg.rf.JagQZ2KxSBy38GdDllqA.jpg,461,Vertical,,90.48,3.669,0.775,2,pca,
DeepCrack_7Q3A9064-6_jpg.rf.HQBH9bburIj80HYh5uRR.jpg,462,Diagonal,\,52.9,43.969,0.773,2,pca,
cracktree200_6711_jpg.rf.J6ioUcNA4d8Q0G1UuaGA.jpg,463,Mixed,,69.48,1.42,1.0,1,pca,
CRACK500_20160222_164822_641_721_jpg.rf.cxjVOvawZIbJetv0CAp3.jpg,464,Vertical,,101.25,29.419,1.0,1,pca,
CFD_010_jpg.rf.d4UEPH8VLCxfXbcDQJYf.jpg,465,Horizontal,,176.75,220.748,1.0,1,pca,
CRACK500_20160321_185637_641_721_jpg.rf.cptkKqdT5oGczDEwWwMC.jpg,466,Diagonal,/,152.9,5.583,1.0,1,pca,
CFD_060_jpg.rf.6jLwNrfMzVeVFSQ4ECQN.jpg,467,Mixed,,145.18,1.385,0.578,4,pca,
CRACK500_20160318_084343_1_721_jpg.rf.49EUtsF7OdJow5Emm13W.jpg,468,Diagonal,/,134.41,5.749,1.0,1,pca,
CRACK500_20160222_115233_1281_361_jpg.rf.6qfa4fLCxTYvu20pUPbO.jpg,469,Horizontal,,20.83,39.429,1.0,1,pca,
CRACK500_20160222_081113_1281_361_jpg.rf.6T6FVX3rbOCrkq2VwKB0.jpg,470,Horizontal,,175.87,29.05,1.0,1,pca,
cracktree200_6732_jpg.rf.4R8hly9GG619fLZlIis8.jpg,471,Vertical,,101.51,3.454,1.0,1,pca,
CFD_049_jpg.rf.6UNL82DhzklHwaT2yXkE.jpg,472,Horizontal,,167.03,84.237,1.0,1,pca,
CRACK500_20160225_114531_641_1081_jpg.rf.7R56bGOhW02BA7FReyxB.jpg,473,Mixed,,34.14,7.362,0.466,3,pca,
CRACK500_20160328_154318_1921_721_jpg.rf.d7461GwkeYRAYppNtl0Y.jpg,474,Horizontal,,178.42,17.997,1.0,1,pca,
CRACK500_20160316_144212_1_721_jpg.rf.7c0CzdJzEBiaBLEn9r58.jpg,475,Horizontal,,159.01,6.904,0.998,2,pca,
CRACK500_IMG_2942_649_485_jpg.rf.4Q1OwH0QUO8Y95X8d3yg.jpg,476,Horizontal,,178.31,109.962,1.0,1,pca,
CRACK500_20160328_153813_1921_361_jpg.rf.4rlLhzEF5iUG6ezQk2LS.jpg,477,Diagonal,\,53.67,25.335,1.0,1,pca,
CRACK500_20160402_150105_1921_1081_jpg.rf.dZwwXLAPsHLLm7ZRZ07R.jpg,478,Diagonal,\,49.76,5.208,0.864,2,pca,
CRACK500_20160316_143527_641_1_jpg.rf.7l57BKRfpIIvKjkMRSU7.jpg,479,Diagonal,\,62.36,77.058,1.0,1,pca,
CRACK500_20160222_164936_641_1_jpg.rf.7OIMyKMqwR75brEUATfY.jpg,480,Vertical,,100.23,474.925,1.0,1,pca,
cracktree200_6584_jpg.rf.JJmKhzLXd1uUlyh9F24K.jpg,481,Mixed,,161.65,1.643,1.0,1,pca,
CRACK500_20160222_081113_641_721_jpg.rf.d4nLPXCH3A38ug1hz58z.jpg,482,Horizontal,,171.98,17.629,0.99,2,pca,
CRACK500_20160328_152022_1_361_jpg.rf.dUHEE6qSC7WJNaTglZfU.jpg,483,Diagonal,\,37.72,9.914,1.0,1,pca,
CRACK500_20160222_164822_641_1_jpg.rf.d9NPxKGQR4eLPAJHtvYu.jpg,484,Vertical,,83.78,95.74,1.0,1,pca,
CFD_034_jpg.rf.dz6jW5xbKgVNdEMFn33Z.jpg,485,Mixed,,176.84,3.406,0.155,10,pca,
CRACK500_20160222_115519_641_721_jpg.rf.72iqxXzyD4FNJbrXosQb.jpg,486,Vertical,,93.35,115.553,1.0,1,pca,
CRACK500_20160222_165225_1_361_jpg.rf.76A2b5lpmd0YzzwX57tE.jpg,487,Horizontal,,4.23,15.078,1.0,1,pca,
CFD_044_jpg.rf.dh8tPxzMOr2kTiTKXSUT.jpg,488,Horizontal,,177.78,2.113,0.952,4,pca,
CRACK500_20160316_143547_641_1_jpg.rf.7khNRQeSqUKz5jRdhJaD.jpg,489,Horizontal,,17.5,2.805,1.0,1,pca,
Rissbilder_for_Florian_9S6A2791_28_1862_2571_3321_jpg.rf.L3F6ahkFiTGdp2R7dcvS.jpg,490,Vertical,,90.46,277.168,1.0,1,pca,
CRACK500_20160222_164141_1921_1081_jpg.rf.Ie6eMWSDqfkntjy1cmn0.jpg,491,Vertical,,81.97,629.647,1.0,1,pca,
CFD_039_jpg.rf.7fVxmOsMXhbK5gJOUGRS.jpg,492,Horizontal,,4.62,403.036,1.0,1,pca,
DeepCrack_11231-8_jpg.rf.db8TwsBLML3k9AmKv9de.jpg,493,Diagonal,\,40.47,1.994,1.0,1,pca,
CRACK500_20160222_165012_1281_1_jpg.rf.6NpLK7iCeStJwSIf6mu3.jpg,494,Vertical,,96.97,18.047,1.0,1,pca,
CFD_033_jpg.rf.6ltsNz0iFWIaS1Db7eDk.jpg,495,Horizontal,,0.99,17.058,0.977,4,pca,
CRACK500_20160330_160938_1_721_jpg.rf.LBNLi1uJ1M4HSJnrQ4qg.jpg,496,Horizontal,,158.87,3.234,1.0,1,pca,
CRACK500_20160405_171336_641_361_jpg.rf.drryOtnvR4XuUFb3RWDU.jpg,497,Horizontal,,167.83,13.337,0.975,2,pca,
DeepCrack_11192_jpg.rf.LEJM99jfg8KUa7ZnawUC.jpg,498,Vertical,,95.71,275.957,1.0,1,pca,
DeepCrack_11215-5_jpg.rf.LRgHrB3foWefbBKqnPTO.jpg,499,Mixed,,6.64,1.459,1.0,1,pca,
CRACK500_20160222_165715_1_721_jpg.rf.Kq1ECr6HqjIJWRS8jQ4S.jpg,500,Horizontal,,168.15,39.481,1.0,1,pca,
CRACK500_20160222_165218_1921_721_jpg.rf.cxq4kfbjxw6MwfRFaoYn.jpg,501,Horizontal,,22.46,3.888,0.955,2,pca,
CRACK500_20160222_114759_641_1_jpg.rf.dvYP1I4rYcmWuQ28DWt0.jpg,502,Mixed,,73.95,1.675,0.36,3,pca,
CRACK500_IMG_2941_1297_969_jpg.rf.L4bgd3vymK8qVCDGzt94.jpg,503,Diagonal,/,153.83,5.569,1.0,1,pca,
CRACK500_20160328_152511_1921_361_jpg.rf.LHel6vGB9c1KvGsbpulq.jpg,504,Horizontal,,171.43,28.282,0.871,2,pca,
CFD_021_jpg.rf.7nUQgTfR95gCpJWWWGXs.jpg,505,Mixed,,44.2,5.6,0.383,4,pca,
CRACK500_20160303_092839_1921_1081_jpg.rf.1QJLATk1ylVgFIRDGcC0.jpg,506,Mixed,,52.7,1.059,1.0,1,pca,
GAPS384_train_0597_1_641_jpg.rf.eCTj9w53u62tz98wVjd1.jpg,507,Vertical,,93.26,90.268,1.0,1,pca,
CRACK500_20160222_165909_1281_1081_jpg.rf.eaNDkDHgSWNhdAPturHR.jpg,508,Vertical,,74.65,163.654,1.0,1,pca,
CRACK500_20160316_143629_1281_721_jpg.rf.e9vlIZyf22G0stTH3r2R.jpg,509,Diagonal,\,25.65,4.767,1.0,1,pca,
CRACK500_20160402_150300_1921_721_jpg.rf.eakcRnRGCbDEcirRSD4B.jpg,510,Horizontal,,179.08,10.39,1.0,1,pca,
CRACK500_20160316_142449_1921_361_jpg.rf.KuAF16Sx6HnfGSlZVize.jpg,511,Diagonal,/,130.31,7.478,1.0,1,pca,
DeepCrack_11289-5_jpg.rf.vf8St22AvvrMNyrUhpMR.jpg,512,Diagonal,/,127.21,125.324,1.0,1,pca,
CRACK500_20160222_115324_1281_721_jpg.rf.etPBkOTD333q3s0yH7Kh.jpg,513,Vertical,,97.87,94.008,1.0,1,pca,
CFD_079_jpg.rf.vpl4bzCvk35P4ir3a6Cw.jpg,514,Mixed,,96.45,2.271,0.26,5,pca,
GAPS384_train_0568_541_641_jpg.rf.vvZ5pDjO4GiHq5D1xG5w.jpg,515,Horizontal,,19.39,26.559,1.0,1,pca,
DeepCrack_IMG_6537-2_jpg.rf.w01dh2QnPtgoP2XTGK5j.jpg,516,Vertical,,102.9,31.7,1.0,1,pca,
CFD_087_jpg.rf.vf5OvBuZKWwjZ67yI1tK.jpg,517,Horizontal,,172.96,32.266,0.999,2,pca,
CFD_050_jpg.rf.vzuYzqjF3u49YW4jpHFt.jpg,518,Horizontal,,167.8,12.878,0.948,2,pca,
CRACK500_20160326_174634_1_721_jpg.rf.vyTs9x8UFDyYX5QmmCzX.jpg,519,Diagonal,\,23.53,1.952,1.0,1,pca,
CRACK500_20160326_142521_1281_721_jpg.rf.wMxFyltODVVHlamS2Z3q.jpg,520,Vertical,,91.28,71.666,1.0,1,pca,
CRACK500_20160306_103638_1_1081_jpg.rf.w2T7RoTZ0J4JutTPOCDW.jpg,521,Vertical,,100.28,22.766,1.0,1,pca,
CRACK500_20160222_115858_641_1_jpg.rf.we642rsgxC9eh9Xh0zWQ.jpg,522,Vertical,,72.87,4.352,0.953,8,pca,
CFD_032_jpg.rf.wkHR0EC308UgZWc6IsbH.jpg,523,Mixed,,29.5,1.774,0.166,5,pca,
DeepCrack_7Q3A9060-7_jpg.rf.wWBv823f4mRbHPSdGPDh.jpg,524,Diagonal,/,154.77,16.116,1.0,1,pca,
CRACK500_20160328_151212_641_721_jpg.rf.wrkvNnvPXfsBvoHjr3kl.jpg,525,Diagonal,\,29.43,7.418,1.0,1,pca,
Eugen_Muller_7723_81_52_433_365_jpg.rf.wzAnAVswT4tMnmD4PSpj.jpg,526,Vertical,,106.04,15.123,0.918,2,pca,
CRACK500_20160222_115828_641_1_jpg.rf.wuwovrHM2msBl5QaoPgT.jpg,527,Vertical,,93.55,5.491,0.991,4,pca,
CRACK500_20160222_080850_1281_361_jpg.rf.x2FVovRYF8J9KRfo51p5.jpg,528,Diagonal,/,151.21,25.015,1.0,1,pca,
CRACK500_20160222_081113_1_721_jpg.rf.x50R5D6p5nTOqyERbTr8.jpg,529,Mixed,,50.83,1.325,0.331,6,pca,
CRACK500_20160222_081102_1921_361_jpg.rf.wzqEKe3nJVQHfLphXftD.jpg,530,Mixed,,47.12,12.643,0.454,2,pca,
CFD_080_jpg.rf.N7nYp8SmVtagzZSuLUUQ.jpg,531,Horizontal,,22.29,3.822,0.681,2,pca,
CRACK500_20160303_093537_1281_361_jpg.rf.xH47EYKAlKEmg8B4qNEl.jpg,532,Vertical,,105.63,56.527,1.0,1,pca,
CRACK500_20160222_081011_1_721_jpg.rf.N89mSGMTMzZSactE4S3g.jpg,533,Horizontal,,10.6,18.38,1.0,1,pca,
CRACK500_20160222_163930_1_1081_jpg.rf.NEQYf4OvXDf5YV0uy9cf.jpg,534,Vertical,,88.46,3.398,0.771,3,pca,
CRACK500_20160222_115833_1281_1081_jpg.rf.wSSnMASdobzTcSkBNhae.jpg,535,Mixed,,178.09,6.27,0.413,3,pca,
CRACK500_20160222_114759_1281_1081_jpg.rf.NN8Jq2MKDrbUDd7cJT2X.jpg,536,Vertical,,86.99,6.893,0.874,7,pca,
CRACK500_20160222_165256_1921_1081_jpg.rf.NrJaH7o8ajxxvvGieWfs.jpg,537,Horizontal,,1.5,24.142,1.0,1,pca,
Rissbilder_for_Florian_9S6A2789_737_2274_3037_3294_jpg.rf.x40ZvW3J2ugdSmcAuX74.jpg,538,Diagonal,/,120.22,4.076,1.0,1,pca,
CRACK500_20160222_081111_1_1_jpg.rf.NWAboeUFZPpWUuEX95eM.jpg,539,Vertical,,89.05,367.598,1.0,1,pca,
CRACK500_20160222_081102_1921_721_jpg.rf.Nu9BlENYbCeulAB3pq4D.jpg,540,Horizontal,,5.79,24.111,1.0,1,pca,
CRACK500_20160328_154339_641_361_jpg.rf.NxjlNDYNLooBNspP02qK.jpg,541,Horizontal,,159.55,9.11,1.0,1,pca,
CRACK500_20160222_165031_641_361_jpg.rf.NDiXrUMUgUS7DN04n7vo.jpg,542,Vertical,,92.73,217.211,1.0,1,pca,
CRACK500_20160328_153536_1921_361_jpg.rf.O6CE9mlESakglIEkxGdw.jpg,543,Mixed,,98.03,1.346,1.0,1,pca,
CRACK500_20160222_115224_1281_1_jpg.rf.O7bl3OPy0to750pXVBG2.jpg,544,Vertical,,110.08,7.493,0.812,2,pca,
CRACK500_20160308_155828_1921_721_jpg.rf.OoqAZTJNaHJhco04ToOl.jpg,545,Horizontal,,4.72,61.293,0.95,2,pca,
GAPS384_train_0686_541_641_jpg.rf.O0w1swUgb5BOUZg7Rxnh.jpg,546,Diagonal,/,112.54,6.804,1.0,1,pca,
CRACK500_20160326_150337_1921_1_jpg.rf.NT1PvfhvWKkhvL6HU5OD.jpg,547,Horizontal,,5.75,9.472,0.68,2,pca,
CRACK500_20160328_153821_1_721_jpg.rf.OD5zCa88QnyJZmX7SFK2.jpg,548,Vertical,,77.52,47.722,1.0,1,pca,
CRACK500_20160330_170507_641_361_jpg.rf.OHCAKQ4dpbgwoeNHEOxc.jpg,549,Horizontal,,179.19,7.528,1.0,1,pca,
CRACK500_20160222_164000_641_1081_jpg.rf.OSn2mWVTtoBWr9dYKxya.jpg,550,Vertical,,110.49,6.69,0.849,3,pca,
GAPS384_train_1053_1_641_jpg.rf.ORa3gRZ5Bo9QJrMBV1ou.jpg,551,Vertical,,91.01,27.202,1.0,1,pca,
CFD_117_jpg.rf.P1wzxresRVa1H097CeKF.jpg,552,Horizontal,,3.73,15.334,0.517,5,pca,
CRACK500_20160222_081102_1921_1081_jpg.rf.OruvFjNmoiYNVYVRcDK6.jpg,553,Mixed,,65.57,1.493,0.297,4,pca,
CRACK500_20160328_153327_1281_361_jpg.rf.Op5HZVTINSUmFJ8Kq0uM.jpg,554,Horizontal,,9.63,17.487,1.0,1,pca,
GAPS384_train_1027_1_1_jpg.rf.JfgrtSBRZlvwBEHbxY8n.jpg,555,Horizontal,,2.36,48.049,1.0,1,pca,
GAPS384_train_0699_1_1_jpg.rf.Nrrdc2tGOUfcjQxR7jCE.jpg,556,Vertical,,88.17,128.47,1.0,1,pca,
CRACK500_20160316_144105_1281_1_jpg.rf.Ji62YQU9rZwWlYrL93TM.jpg,557,Vertical,,85.28,103.021,1.0,1,pca,
DeepCrack_11276-1_jpg.rf.JwuMuCq7V6LpdLnPK4ki.jpg,558,Mixed,,117.49,1.233,0.978,2,pca,
CRACK500_20160222_080933_361_641_jpg.rf.K3T21L6o3QV9qEUxXfGP.jpg,559,Vertical,,99.66,81.12,0.993,2,pca,
CRACK500_20160222_115843_1281_721_jpg.rf.K6lvhRtwDwKk3GXJuWyW.jpg,560,Vertical,,96.53,266.321,1.0,1,pca,
CRACK500_20160222_164141_1_361_jpg.rf.KA1QmNyJ7TwqnEEIFyOQ.jpg,561,Mixed,,41.72,1.434,0.169,11,pca,
CRACK500_IMG_2938_649_485_jpg.rf.JoqigxArCqpWostvBtVG.jpg,562,Horizontal,,172.15,15.256,1.0,1,pca,
CRACK500_20160222_081102_1281_361_jpg.rf.K0JGeGV2bK1abzGAcorG.jpg,563,Horizontal,,169.75,10.736,0.994,2,pca,
CRACK500_IMG_2937_1297_969_jpg.rf.KBWOyVyP4hNGKdR7mXtc.jpg,564,Horizontal,,3.83,79.741,0.788,4,pca,
